areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-10-15,77.8,72.2,5.3
E10000003,Cambridgeshire,utla,2021-10-14,77.8,72.1,4.9
E10000003,Cambridgeshire,utla,2021-10-13,77.8,72.1,4.6
E10000003,Cambridgeshire,utla,2021-10-12,77.7,72.1,4.2
E10000003,Cambridgeshire,utla,2021-10-11,77.7,72.0,3.9
E10000003,Cambridgeshire,utla,2021-10-10,77.7,72.0,3.6
E10000003,Cambridgeshire,utla,2021-10-09,77.6,72.0,3.5
E10000003,Cambridgeshire,utla,2021-10-08,77.6,71.9,3.0
E10000003,Cambridgeshire,utla,2021-10-07,77.5,71.9,2.7
E10000003,Cambridgeshire,utla,2021-10-06,77.5,71.8,2.4
E10000003,Cambridgeshire,utla,2021-10-05,77.4,71.8,2.1
E10000003,Cambridgeshire,utla,2021-10-04,77.3,71.7,1.9
E10000003,Cambridgeshire,utla,2021-10-03,77.2,71.7,1.7
E10000003,Cambridgeshire,utla,2021-10-02,77.1,71.6,1.6
E10000003,Cambridgeshire,utla,2021-10-01,77.1,71.6,1.3
E10000003,Cambridgeshire,utla,2021-09-30,77.0,71.5,1.1
E10000003,Cambridgeshire,utla,2021-09-29,76.9,71.5,0.9
E10000003,Cambridgeshire,utla,2021-09-28,76.7,71.4,0.8
E10000003,Cambridgeshire,utla,2021-09-27,76.6,71.4,0.6
E10000003,Cambridgeshire,utla,2021-09-26,76.6,71.3,0.5
E10000003,Cambridgeshire,utla,2021-09-25,76.5,71.3,0.4
E10000003,Cambridgeshire,utla,2021-09-24,76.5,71.2,0.3
E10000003,Cambridgeshire,utla,2021-09-23,76.5,71.1,0.1
E10000003,Cambridgeshire,utla,2021-09-22,76.5,71.0,0.1
E10000003,Cambridgeshire,utla,2021-09-21,76.5,70.9,0.1
E10000003,Cambridgeshire,utla,2021-09-20,76.4,70.8,0.1
E10000003,Cambridgeshire,utla,2021-09-19,76.4,70.7,0.1
E10000003,Cambridgeshire,utla,2021-09-18,76.4,70.7,0.1
E10000003,Cambridgeshire,utla,2021-09-17,76.4,70.6,0.1
E10000003,Cambridgeshire,utla,2021-09-16,76.3,70.5,0.1
E10000003,Cambridgeshire,utla,2021-09-15,76.3,70.4,0.1
E10000003,Cambridgeshire,utla,2021-09-14,76.3,70.3,0.1
